,Lat,Lon,DSM,R,G,B,NIR,NDVI,CIg,MSAVI,MTVI2,NDWI,EVI,GNDVI,IronOxide,SAVI,SR,VARI,Tr
9397,38.2926376364,-121.122223047,11.5405,0.0533438,0.0597062,0.0343063,0.352181,0.738449,0.738449,0.493017,0.458207,-0.711111,0.527465,0.711111,1.55939,0.494499,6.76154,0.084447,31.3205
9398,38.2926375266,-121.12221619,11.9382,0.0491812,0.0570437,0.0316125,0.352931,0.756195,0.756195,0.505709,0.474734,-0.722168,0.537678,0.722168,1.56092,0.504514,7.24772,0.107156,30.6019
9399,38.2926374168,-121.122209332,12.0589,0.0605,0.0672437,0.0391687,0.409862,0.743406,0.743406,0.550066,0.510695,-0.718485,0.590054,0.718485,1.55096,0.539659,6.86072,0.0779398,30.7716
9400,38.292637307,-121.122202474,11.9042,0.0635563,0.069625,0.0397562,0.436112,0.745913,0.745913,0.574085,0.532174,-0.724808,0.613031,0.724808,1.60072,0.558908,6.95466,0.0674281,30.9896
9401,38.2926371972,-121.122195617,11.3123,0.0683187,0.0716688,0.0421188,0.391488,0.70322,0.70322,0.505981,0.460045,-0.690356,0.54377,0.690356,1.61859,0.504764,5.77812,0.0374406,31.806
9402,38.2926370874,-121.122188759,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9403,38.2926369776,-121.122181902,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9404,38.2926368677,-121.122175044,11.2618,0.0519125,0.0601375,0.0334563,0.338681,0.732198,0.732198,0.476596,0.445457,-0.695995,0.510607,0.695995,1.55065,0.481002,6.5697,0.106893,31.0733
9405,38.2926367579,-121.122168187,11.5336,0.0594,0.066425,0.0373688,0.419987,0.752769,0.752769,0.566126,0.526964,-0.727334,0.602442,0.727334,1.59201,0.552205,7.12765,0.0804902,31.1466
9406,38.2926366481,-121.122161329,11.6224,0.0668813,0.072175,0.0419312,0.42825,0.731065,0.731065,0.554429,0.51147,-0.711335,0.595524,0.711335,1.59117,0.543892,6.50138,0.0604582,31.6109
9407,38.2926365383,-121.122154471,11.5939,0.0591375,0.0654688,0.0353312,0.379887,0.731976,0.731976,0.51346,0.476165,-0.705077,0.544125,0.705077,1.66508,0.510571,6.60222,0.0812075,31.9644
9408,38.2926364285,-121.122147614,11.7156,0.0605063,0.0675813,0.0361625,0.420181,0.74821,0.74821,0.562274,0.523007,-0.72229,0.594201,0.72229,1.67362,0.549422,6.98146,0.0794763,32.2337
9409,38.2926363187,-121.122140756,11.6282,0.0623813,0.0690812,0.038275,0.405369,0.732936,0.732936,0.539207,0.498792,-0.70839,0.574261,0.70839,1.63209,0.531233,6.50417,0.0723866,32.2844
9410,38.2926362089,-121.122133899,11.5184,0.0668,0.0713812,0.0408625,0.425988,0.728956,0.728956,0.553104,0.507946,-0.71297,0.590748,0.71297,1.63548,0.542692,6.3899,0.0478932,32.4245
9411,38.2926360991,-121.122127041,11.6904,0.0625625,0.0669,0.0386375,0.407063,0.734476,0.734476,0.540497,0.4972,-0.717571,0.576465,0.717571,1.61542,0.532312,6.58667,0.0527544,32.6571
9412,38.2926359893,-121.122120183,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9413,38.2926358795,-121.122113326,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9414,38.2926357697,-121.122106468,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9415,38.2926356599,-121.122099611,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9416,38.2926355501,-121.122092753,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9417,38.2926354403,-121.122085896,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9418,38.2926353305,-121.122079038,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9419,38.2926352207,-121.12207218,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9420,38.2926351108,-121.122065323,12.0032,0.0605,0.0658062,0.0354875,0.408188,0.743026,0.743026,0.547305,0.506324,-0.722224,0.576855,0.722224,1.69638,0.537623,6.85417,0.0655089,31.9926
9421,38.292635001,-121.122058465,11.9579,0.05675,0.0626562,0.0340688,0.357962,0.731161,0.731161,0.490478,0.455223,-0.703368,0.520631,0.703368,1.64618,0.492663,6.59764,0.0859224,31.6109
9422,38.2926348912,-121.122051608,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9423,38.2926347814,-121.12204475,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9424,38.2926346716,-121.122037892,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9425,38.2926345618,-121.122031035,11.8324,0.0630563,0.066275,0.0356313,0.399369,0.72931,0.72931,0.530996,0.486712,-0.715981,0.557155,0.715981,1.75572,0.524335,6.54688,0.0448001,33.1652
9426,38.292634452,-121.122024177,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9427,38.2926343422,-121.12201732,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9428,38.2926342324,-121.122010462,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9429,38.2926341225,-121.122003605,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9430,38.2926340127,-121.121996747,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9431,38.2926339029,-121.121989889,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9432,38.2926337931,-121.121983032,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9433,38.2926336833,-121.121976174,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9434,38.2926335735,-121.121969317,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9435,38.2926334637,-121.121962459,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9436,38.2926333538,-121.121955602,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9437,38.292633244,-121.121948744,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9438,38.2926331342,-121.121941886,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9439,38.2926330244,-121.121935029,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9440,38.2926329146,-121.121928171,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9441,38.2926328048,-121.121921314,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9442,38.2926326949,-121.121914456,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9443,38.2926325851,-121.121907598,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9444,38.2926324753,-121.121900741,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9445,38.2926323655,-121.121893883,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9446,38.2926322557,-121.121887026,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9447,38.2926530311,-121.122846948,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9448,38.2926529214,-121.12284009,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9449,38.2926528116,-121.122833233,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9450,38.2926527018,-121.122826375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9451,38.2926525921,-121.122819518,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9452,38.2926524823,-121.12281266,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9453,38.2926523725,-121.122805803,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9454,38.2926522628,-121.122798945,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9455,38.292652153,-121.122792087,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9456,38.2926520432,-121.12278523,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9457,38.2926519335,-121.122778372,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9458,38.2926518237,-121.122771515,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9459,38.2926517139,-121.122764657,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9460,38.2926516041,-121.122757799,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9461,38.2926514944,-121.122750942,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9462,38.2926513846,-121.122744084,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9463,38.2926512748,-121.122737227,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9464,38.2926511651,-121.122730369,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9465,38.2926510553,-121.122723511,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9466,38.2926509455,-121.122716654,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9467,38.2926508358,-121.122709796,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9468,38.292650726,-121.122702939,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9469,38.2926506162,-121.122696081,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9470,38.2926505064,-121.122689224,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9471,38.2926503967,-121.122682366,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9472,38.2926502869,-121.122675508,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9473,38.2926501771,-121.122668651,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9474,38.2926500673,-121.122661793,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9475,38.2926499576,-121.122654936,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9476,38.2926498478,-121.122648078,10.2716,0.0693562,0.0605938,0.0337562,0.383094,0.69426,0.69426,0.487976,0.425368,-0.724934,0.504511,0.724934,2.14631,0.490866,5.56279,-0.0814308,32.1166
9477,38.292649738,-121.12264122,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9478,38.2926496282,-121.122634363,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9479,38.2926495185,-121.122627505,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9480,38.2926494087,-121.122620648,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9481,38.2926492989,-121.12261379,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9482,38.2926491891,-121.122606933,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9483,38.2926490793,-121.122600075,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9484,38.2926489696,-121.122593217,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9485,38.2926488598,-121.12258636,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9486,38.29264875,-121.122579502,10.6713,0.0358062,0.0391687,0.0203125,0.279831,0.773927,0.773927,0.430115,0.405383,-0.751383,0.450882,0.751383,1.84421,0.445297,7.9767,0.0793652,31.0075
9487,38.2926486402,-121.122572645,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9488,38.2926485305,-121.122565787,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9489,38.2926484207,-121.122558929,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9490,38.2926483109,-121.122552072,10.5569,0.0398875,0.0410438,0.022775,0.285075,0.757513,0.757513,0.429317,0.39838,-0.751879,0.452482,0.751879,3.51241,0.444551,7.67078,0.022493,31.0357
9491,38.2926482011,-121.122545214,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9492,38.2926480913,-121.122538357,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9493,38.2926479815,-121.122531499,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9494,38.2926478718,-121.122524642,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9495,38.292647762,-121.122517784,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9496,38.2926476522,-121.122510926,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9497,38.2926475424,-121.122504069,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9498,38.2926474326,-121.122497211,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9499,38.2926473228,-121.122490354,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9500,38.2926472131,-121.122483496,10.8966,0.0509562,0.0545,0.0344188,0.393212,0.762217,0.762217,0.541746,0.502944,-0.745235,0.583819,0.745235,1.47978,0.531997,7.57655,0.0540719,31.0723
9501,38.2926471033,-121.122476638,11.1523,0.0382625,0.0457,0.0271062,0.273269,0.75045,0.75045,0.412639,0.391605,-0.709599,0.449081,0.709599,1.41162,0.430437,7.0922,0.129228,30.3114
9502,38.2926469935,-121.122469781,11.375,0.044325,0.0504437,0.0287187,0.355356,0.778493,0.778493,0.521963,0.490882,-0.752631,0.551786,0.752631,1.55408,0.516933,8.05132,0.0888856,30.139
9503,38.2926468837,-121.122462923,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9504,38.2926467739,-121.122456066,11.0585,0.0409875,0.0465937,0.0255938,0.329675,0.778777,0.778777,0.492229,0.4645,-0.7512,0.518719,0.7512,1.61398,0.493941,8.10795,0.0929815,30.7833
9505,38.2926466641,-121.122449208,11.2755,0.0393875,0.0447375,0.0261375,0.275519,0.747882,0.747882,0.413535,0.388104,-0.719285,0.446423,0.719285,1.51583,0.431624,6.99615,0.09103,30.8101
9506,38.2926465543,-121.122442351,11.1061,0.0593938,0.0624563,0.0388125,0.391706,0.733997,0.733997,0.527085,0.482699,-0.722536,0.567884,0.722536,1.53074,0.521346,6.59535,0.0365411,31.1137
9507,38.2926464445,-121.122435493,10.9679,0.0368375,0.0432312,0.0233,0.310187,0.793229,0.793229,0.469859,0.452232,-0.754003,0.497591,0.754003,1.56691,0.47646,9.11135,0.146629,31.1081
9508,38.2926463348,-121.122428635,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9509,38.292646225,-121.122421778,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9510,38.2926461152,-121.12241492,10.9908,0.0326688,0.041025,0.0227062,0.2892,0.797346,0.797346,0.455508,0.442598,-0.751543,0.486209,0.751543,1.45989,0.465873,9.02762,0.170048,30.6489
9511,38.2926460054,-121.122408063,10.8325,0.0227,0.0343875,0.021025,0.235213,0.823691,0.823691,0.392927,0.402983,-0.743198,0.434566,0.743198,1.07572,0.416947,10.6909,0.335755,30.1958
9512,38.2926458956,-121.122401205,11.0602,0.0278875,0.0394688,0.0247562,0.287125,0.824025,0.824025,0.459631,0.463399,-0.752877,0.502192,0.752877,1.08463,0.467202,11.3403,0.312077,29.9759
9513,38.2926457858,-121.122394347,11.3356,0.0306187,0.0425375,0.0251187,0.323125,0.828443,0.828443,0.515798,0.51258,-0.767828,0.552307,0.767828,1.20126,0.51148,10.9634,0.261877,30.044
9514,38.292645676,-121.12238749,11.2254,0.0308813,0.0428125,0.0255312,0.305325,0.81505,0.81505,0.486936,0.485071,-0.751005,0.525183,0.751005,1.18952,0.488728,10.6233,0.265543,30.2175
9515,38.2926455662,-121.122380632,11.0664,0.0364875,0.0466625,0.029325,0.311706,0.790619,0.790619,0.481871,0.467167,-0.739322,0.524165,0.739322,1.23987,0.485879,8.77674,0.19475,30.4661
9516,38.2926454564,-121.122373775,10.827,0.033175,0.0434312,0.0269188,0.284525,0.792058,0.792058,0.448091,0.439221,-0.735153,0.489214,0.735153,1.21904,0.45993,9.00092,0.219144,30.3918
9517,38.2926453466,-121.122366917,10.8663,0.0343625,0.0450125,0.02775,0.3072,0.800499,0.800499,0.480417,0.469968,-0.74489,0.521456,0.74489,1.22667,0.485072,9.27946,0.217993,30.272
9518,38.2926452369,-121.12236006,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
9519,38.2926451271,-121.122353202,10.6841,0.0456062,0.0541563,0.0346,0.311519,0.744805,0.744805,0.454881,0.431718,-0.702913,0.499679,0.702913,1.30732,0.463476,7.37751,0.143783,30.138
9520,38.2926450173,-121.122346344,10.7667,0.04305,0.0509937,0.0312438,0.322581,0.765604,0.765604,0.478749,0.453751,-0.727619,0.518132,0.727619,1.37516,0.483498,7.66847,0.131041,30.2551
